start_station_name,end_station_name,date,avgTemp,bike_rides_daily,season,value
Kent Ave & N 7 St,India St Pier,2022-10-29,10.8,105008.0,fall,7
Kent Ave & N 7 St,India St Pier,2022-10-31,14.4,96458.0,fall,5
Kent Ave & N 7 St,India St Pier,2022-12-09,5.3,76825.0,winter,3
Kent Ave & N 7 St,Jackson Ave & 46 Rd,2022-09-06,23.3,40735.0,summer,3
Kent Ave & N 7 St,Jay St & York St,2022-05-03,12.4,92564.0,spring,4
Kent Ave & N 7 St,Jay St & York St,2022-09-24,14.5,113146.0,summer,3
Kent Ave & N 7 St,Jay St & York St,2022-10-09,12.3,93815.0,fall,4
Kent Ave & N 7 St,Kent Ave & Division Ave,2022-04-17,8.3,54110.0,winter,3
Kent Ave & N 7 St,Kent Ave & Division Ave,2022-06-20,20.5,114193.0,summer,3
Kent Ave & N 7 St,Kent Ave & Division Ave,2022-08-18,24.1,121945.0,summer,4
Kent Ave & N 7 St,Kent Ave & Division Ave,2022-08-20,27.9,128688.0,summer,6
Kent Ave & N 7 St,Kent Ave & Division Ave,2022-10-09,12.3,93815.0,fall,5
Kent Ave & N 7 St,Kent Ave & Division Ave,2022-10-29,10.8,105008.0,fall,5
Kent Ave & N 7 St,Kent Ave & Division Ave,2022-11-16,7.3,76960.0,fall,5
Kent Ave & N 7 St,Kent Ave & N 7 St,2022-01-06,4.9,44787.0,winter,3
Kent Ave & N 7 St,Kent Ave & N 7 St,2022-01-12,-1.9,40568.0,winter,3
Kent Ave & N 7 St,Kent Ave & N 7 St,2022-01-28,0.1,34871.0,winter,3
Kent Ave & N 7 St,Kent Ave & N 7 St,2022-02-11,8.6,64614.0,winter,5
Kent Ave & N 7 St,Kent Ave & N 7 St,2022-03-01,2.6,56019.0,winter,3
Kent Ave & N 7 St,Kent Ave & N 7 St,2022-03-21,10.4,73209.0,winter,4
Kent Ave & N 7 St,Kent Ave & N 7 St,2022-03-27,5.9,45625.0,winter,3
Kent Ave & N 7 St,Kent Ave & N 7 St,2022-04-02,7.2,73254.0,winter,3
Kent Ave & N 7 St,Kent Ave & N 7 St,2022-05-15,18.8,108477.0,spring,16
Kent Ave & N 7 St,Kent Ave & N 7 St,2022-05-23,21.0,101563.0,spring,5
Kent Ave & N 7 St,Kent Ave & N 7 St,2022-05-24,17.4,104949.0,spring,10
Kent Ave & N 7 St,Kent Ave & N 7 St,2022-06-29,23.9,121539.0,summer,4
Kent Ave & N 7 St,Kent Ave & N 7 St,2022-07-08,23.5,98312.0,summer,5
Kent Ave & N 7 St,Kent Ave & N 7 St,2022-07-10,23.4,115594.0,summer,19
Kent Ave & N 7 St,Kent Ave & N 7 St,2022-07-31,26.3,112671.0,summer,20
Kent Ave & N 7 St,Kent Ave & N 7 St,2022-08-10,27.2,123692.0,summer,9
Kent Ave & N 7 St,Kent Ave & N 7 St,2022-08-29,26.0,108140.0,summer,8
Kent Ave & N 7 St,Kent Ave & N 7 St,2022-09-10,23.6,134650.0,summer,21
Kent Ave & N 7 St,Kent Ave & N 7 St,2022-09-12,22.4,115155.0,summer,10
Kent Ave & N 7 St,Kent Ave & N 7 St,2022-09-24,14.5,113146.0,summer,10
Kent Ave & N 7 St,Kent Ave & N 7 St,2022-10-27,16.9,115653.0,fall,3
Kent Ave & N 7 St,Kent Ave & N 7 St,2022-11-09,8.7,95500.0,fall,3
Kent Ave & N 7 St,Kent Ave & N 7 St,2022-11-26,9.3,59617.0,fall,3
Kent Ave & N 7 St,Kent Ave & S 11 St,2022-03-16,13.6,81449.0,winter,4
Kent Ave & N 7 St,Kent Ave & S 11 St,2022-03-22,10.7,75235.0,winter,5
Kent Ave & N 7 St,Kent St & McGuinness Blvd,2022-08-17,23.6,120504.0,summer,3
Kent Ave & N 7 St,Kingsland Ave & Nassau Ave,2022-01-19,3.2,54011.0,winter,3
Kent Ave & N 7 St,Kingsland Ave & Nassau Ave,2022-03-06,9.6,54531.0,winter,3
Kent Ave & N 7 St,Kingsland Ave & Nassau Ave,2022-05-23,21.0,101563.0,spring,4
Kent Ave & N 7 St,Kingsland Ave & Nassau Ave,2022-09-09,21.9,133707.0,summer,6
Kent Ave & N 7 St,Kingsland Ave & Nassau Ave,2022-09-21,22.0,133613.0,summer,7
Kent Ave & N 7 St,Kingsland Ave & Nassau Ave,2022-09-28,17.2,123677.0,summer,3
Kent Ave & N 7 St,Kingsland Ave & Nassau Ave,2022-10-25,16.9,98171.0,fall,3
Kent Ave & N 7 St,Kingsland Ave & Nassau Ave,2022-10-26,18.3,112685.0,fall,3
Kent Ave & N 7 St,Lafayette Ave & Ft Greene Pl,2022-09-26,19.4,105459.0,summer,3
Kent Ave & N 7 St,Lafayette Ave & St James Pl,2022-05-23,21.0,101563.0,spring,3
Kent Ave & N 7 St,Leonard St & Maujer St,2022-06-04,21.9,127507.0,summer,7
Kent Ave & N 7 St,Leonard St & Maujer St,2022-07-17,25.7,111004.0,summer,4
Kent Ave & N 7 St,Leonard St & Maujer St,2022-07-22,30.9,111786.0,summer,4
Kent Ave & N 7 St,Leonard St & Nassau Ave,2022-03-16,13.6,81449.0,winter,4
Kent Ave & N 7 St,Leonard St & Nassau Ave,2022-05-12,17.1,110862.0,spring,3
Kent Ave & N 7 St,Leonard St & Nassau Ave,2022-07-24,31.1,99639.0,summer,3
Kent Ave & N 7 St,Leonard St & Nassau Ave,2022-07-29,28.2,114611.0,summer,8
Kent Ave & N 7 St,Leonard St & Nassau Ave,2022-08-24,26.9,122883.0,summer,4
Kent Ave & N 7 St,Leonard St & Nassau Ave,2022-08-26,27.4,108773.0,summer,3
Kent Ave & N 7 St,Leonard St & Nassau Ave,2022-09-16,19.6,131682.0,summer,3
Kent Ave & N 7 St,Leonard St & Nassau Ave,2022-09-18,23.4,116749.0,summer,5
Kent Ave & N 7 St,Macon St & Nostrand Ave,2022-09-13,24.7,122436.0,summer,3
Kent Ave & N 7 St,Manhattan Av & Leonard St,2022-06-13,24.2,111525.0,summer,3
Kent Ave & N 7 St,McGuinness Blvd & Eagle St,2022-03-27,5.9,45625.0,winter,3
Kent Ave & N 7 St,McGuinness Blvd & Eagle St,2022-04-11,8.8,75355.0,winter,4
Kent Ave & N 7 St,McGuinness Blvd & Eagle St,2022-05-04,12.0,79594.0,spring,5
Kent Ave & N 7 St,McGuinness Blvd & Eagle St,2022-05-05,17.2,110355.0,spring,5
Kent Ave & N 7 St,McGuinness Blvd & Eagle St,2022-05-15,18.8,108477.0,spring,9
Kent Ave & N 7 St,McGuinness Blvd & Eagle St,2022-06-14,23.9,123640.0,summer,10
Kent Ave & N 7 St,McGuinness Blvd & Eagle St,2022-06-21,22.1,99400.0,summer,3
Kent Ave & N 7 St,McGuinness Blvd & Eagle St,2022-06-26,27.0,106089.0,summer,4
Kent Ave & N 7 St,McGuinness Blvd & Eagle St,2022-07-20,31.3,117760.0,summer,5
Kent Ave & N 7 St,McGuinness Blvd & Eagle St,2022-08-08,30.3,104188.0,summer,4
Kent Ave & N 7 St,McGuinness Blvd & Eagle St,2022-08-17,23.6,120504.0,summer,6
Kent Ave & N 7 St,McGuinness Blvd & Eagle St,2022-09-09,21.9,133707.0,summer,4
Kent Ave & N 7 St,McGuinness Blvd & Eagle St,2022-09-11,23.2,67771.0,summer,3
Kent Ave & N 7 St,McGuinness Blvd & Eagle St,2022-09-21,22.0,133613.0,summer,8
Kent Ave & N 7 St,McGuinness Blvd & Eagle St,2022-10-01,14.8,59778.0,fall,3
Kent Ave & N 7 St,McGuinness Blvd & Eagle St,2022-10-30,12.5,95656.0,fall,6
Kent Ave & N 7 St,McGuinness Blvd & Eagle St,2022-11-19,2.8,59493.0,fall,3
Kent Ave & N 7 St,McKibbin St & Manhattan Ave,2022-08-25,28.1,120158.0,summer,3
Kent Ave & N 7 St,McKibbin St & Manhattan Ave,2022-09-17,20.8,130502.0,summer,3
Kent Ave & N 7 St,Meserole Ave & Manhattan Ave,2022-03-04,-1.9,49704.0,winter,3
Kent Ave & N 7 St,Meserole Ave & Manhattan Ave,2022-04-14,16.3,90635.0,winter,4
Kent Ave & N 7 St,Meserole Ave & Manhattan Ave,2022-05-12,17.1,110862.0,spring,6
Kent Ave & N 7 St,Meserole Ave & Manhattan Ave,2022-05-21,21.2,115215.0,spring,4
Kent Ave & N 7 St,Meserole Ave & Manhattan Ave,2022-06-05,20.0,115902.0,summer,6
Kent Ave & N 7 St,Meserole Ave & Manhattan Ave,2022-06-15,23.3,127915.0,summer,4
Kent Ave & N 7 St,Meserole Ave & Manhattan Ave,2022-06-17,25.2,119656.0,summer,3
Kent Ave & N 7 St,Meserole Ave & Manhattan Ave,2022-06-21,22.1,99400.0,summer,3
Kent Ave & N 7 St,Meserole Ave & Manhattan Ave,2022-06-23,19.2,117321.0,summer,3
Kent Ave & N 7 St,Meserole Ave & Manhattan Ave,2022-07-12,25.8,111767.0,summer,4
Kent Ave & N 7 St,Meserole Ave & Manhattan Ave,2022-07-28,26.7,117505.0,summer,5
Kent Ave & N 7 St,Meserole Ave & Manhattan Ave,2022-08-14,24.0,111858.0,summer,3
Kent Ave & N 7 St,Meserole Ave & Manhattan Ave,2022-09-16,19.6,131682.0,summer,6
Kent Ave & N 7 St,Meserole Ave & Manhattan Ave,2022-09-27,19.7,116586.0,summer,3
Kent Ave & N 7 St,Meserole Ave & Manhattan Ave,2022-10-29,10.8,105008.0,fall,9
Kent Ave & N 7 St,Metropolitan Ave & Bedford Ave,2022-06-25,25.8,118493.0,summer,5
Kent Ave & N 7 St,Metropolitan Ave & Bedford Ave,2022-07-09,24.7,123237.0,summer,3
Kent Ave & N 7 St,Metropolitan Ave & Bedford Ave,2022-07-16,24.3,111650.0,summer,7
Kent Ave & N 7 St,Metropolitan Ave & Bedford Ave,2022-07-21,29.8,109101.0,summer,3
Kent Ave & N 7 St,Metropolitan Ave & Bedford Ave,2022-08-27,27.8,117835.0,summer,6
Kent Ave & N 7 St,Metropolitan Ave & Bedford Ave,2022-09-14,22.9,135072.0,summer,4
Kent Ave & N 7 St,Metropolitan Ave & Bedford Ave,2022-09-20,23.2,130001.0,summer,4
Kent Ave & N 7 St,Metropolitan Ave & Meeker Ave,2022-07-08,23.5,98312.0,summer,3
Kent Ave & N 7 St,Metropolitan Ave & Meeker Ave,2022-08-12,25.6,122804.0,summer,6
Kent Ave & N 7 St,Metropolitan Ave & Meeker Ave,2022-08-23,25.9,118449.0,summer,3
Kent Ave & N 7 St,Metropolitan Ave & Meeker Ave,2022-08-27,27.8,117835.0,summer,3
Kent Ave & N 7 St,Metropolitan Ave & Meeker Ave,2022-09-04,25.3,99471.0,summer,4
Kent Ave & N 7 St,Metropolitan Ave & Meeker Ave,2022-09-24,14.5,113146.0,summer,4
Kent Ave & N 7 St,Metropolitan Ave & Meeker Ave,2022-10-22,14.4,111348.0,fall,4
Kent Ave & N 7 St,Milton St & Franklin St,2022-01-03,1.4,33189.0,winter,3
Kent Ave & N 7 St,Milton St & Franklin St,2022-01-22,-5.9,31969.0,winter,4
Kent Ave & N 7 St,Milton St & Franklin St,2022-02-23,14.4,66325.0,winter,3
Kent Ave & N 7 St,Milton St & Franklin St,2022-03-02,7.7,67108.0,winter,6
Kent Ave & N 7 St,Milton St & Franklin St,2022-04-02,7.2,73254.0,winter,5
Kent Ave & N 7 St,Milton St & Franklin St,2022-04-07,9.1,35322.0,winter,5
Kent Ave & N 7 St,Milton St & Franklin St,2022-04-08,12.8,88195.0,winter,11
Kent Ave & N 7 St,Milton St & Franklin St,2022-04-20,9.4,85294.0,winter,5
Kent Ave & N 7 St,Milton St & Franklin St,2022-05-11,16.1,107079.0,spring,11
Kent Ave & N 7 St,Milton St & Franklin St,2022-05-23,21.0,101563.0,spring,11
Kent Ave & N 7 St,Milton St & Franklin St,2022-05-24,17.4,104949.0,spring,11
Kent Ave & N 7 St,Milton St & Franklin St,2022-06-14,23.9,123640.0,summer,13
Kent Ave & N 7 St,Milton St & Franklin St,2022-06-15,23.3,127915.0,summer,12
Kent Ave & N 7 St,Milton St & Franklin St,2022-06-24,21.9,124257.0,summer,6
Kent Ave & N 7 St,Milton St & Franklin St,2022-07-15,26.1,119355.0,summer,8
Kent Ave & N 7 St,Milton St & Franklin St,2022-07-28,26.7,117505.0,summer,14
Kent Ave & N 7 St,Milton St & Franklin St,2022-08-04,29.1,118082.0,summer,16
Kent Ave & N 7 St,Milton St & Franklin St,2022-08-11,26.6,114225.0,summer,5
Kent Ave & N 7 St,Milton St & Franklin St,2022-08-13,23.1,132252.0,summer,14
Kent Ave & N 7 St,Milton St & Franklin St,2022-08-18,24.1,121945.0,summer,5
Kent Ave & N 7 St,Milton St & Franklin St,2022-08-29,26.0,108140.0,summer,20
Kent Ave & N 7 St,Milton St & Franklin St,2022-08-30,26.8,113460.0,summer,10
Kent Ave & N 7 St,Milton St & Franklin St,2022-09-09,21.9,133707.0,summer,14
Kent Ave & N 7 St,Milton St & Franklin St,2022-10-04,10.3,51994.0,fall,8
Kent Ave & N 7 St,Milton St & Franklin St,2022-11-11,16.4,54871.0,fall,3
Kent Ave & N 7 St,Milton St & Franklin St,2022-11-17,5.7,78388.0,fall,6
Kent Ave & N 7 St,Morgan Ave & Lombardy St,2022-05-30,23.3,100732.0,spring,4
Kent Ave & N 7 St,Motorgate,2022-01-02,11.4,43009.0,winter,3
Kent Ave & N 7 St,Myrtle Ave & Marcy Ave,2022-06-11,21.8,115603.0,summer,5
Kent Ave & N 7 St,N 11 St & Kent Ave,2022-04-20,9.4,85294.0,winter,6
Kent Ave & N 7 St,N 11 St & Kent Ave,2022-06-03,19.5,120876.0,summer,3
Kent Ave & N 7 St,N 11 St & Kent Ave,2022-07-13,28.9,120853.0,summer,4
Kent Ave & N 7 St,N 11 St & Kent Ave,2022-07-15,26.1,119355.0,summer,7
Kent Ave & N 7 St,N 11 St & Kent Ave,2022-07-30,26.7,123256.0,summer,7
Kent Ave & N 7 St,N 11 St & Kent Ave,2022-08-24,26.9,122883.0,summer,4
Kent Ave & N 7 St,N 11 St & Kent Ave,2022-09-02,21.7,116500.0,summer,4
Kent Ave & N 7 St,N 11 St & Kent Ave,2022-09-10,23.6,134650.0,summer,5
Kent Ave & N 7 St,N 11 St & Kent Ave,2022-09-25,19.2,86810.0,summer,3
Kent Ave & N 7 St,N 11 St & Kent Ave,2022-11-08,13.2,96598.0,fall,4
Kent Ave & N 7 St,N 12 St & Bedford Ave,2022-06-20,20.5,114193.0,summer,4
Kent Ave & N 7 St,N 12 St & Bedford Ave,2022-06-25,25.8,118493.0,summer,6
Kent Ave & N 7 St,N 12 St & Bedford Ave,2022-08-05,29.3,114401.0,summer,4
Kent Ave & N 7 St,N 12 St & Bedford Ave,2022-08-09,31.3,109152.0,summer,4
Kent Ave & N 7 St,N 12 St & Bedford Ave,2022-08-10,27.2,123692.0,summer,7
Kent Ave & N 7 St,N 12 St & Bedford Ave,2022-09-01,25.9,121537.0,summer,8
Kent Ave & N 7 St,N 12 St & Bedford Ave,2022-09-07,20.8,112912.0,summer,7
Kent Ave & N 7 St,N 12 St & Bedford Ave,2022-10-21,13.4,108664.0,fall,3
Kent Ave & N 7 St,N 15 St & Wythe Ave,2022-08-05,29.3,114401.0,summer,4
Kent Ave & N 7 St,N 15 St & Wythe Ave,2022-08-31,25.6,123277.0,summer,3
Kent Ave & N 7 St,N 15 St & Wythe Ave,2022-09-16,19.6,131682.0,summer,3
Kent Ave & N 7 St,N 15 St & Wythe Ave,2022-09-27,19.7,116586.0,summer,3
Kent Ave & N 7 St,N 15 St & Wythe Ave,2022-10-16,16.1,101163.0,fall,3
Kent Ave & N 7 St,N 15 St & Wythe Ave,2022-11-10,12.6,109046.0,fall,3
Kent Ave & N 7 St,N 6 St & Bedford Ave,2022-02-08,4.1,51893.0,winter,3
Kent Ave & N 7 St,N 6 St & Bedford Ave,2022-05-30,23.3,100732.0,spring,5
Kent Ave & N 7 St,N 6 St & Bedford Ave,2022-06-03,19.5,120876.0,summer,5
Kent Ave & N 7 St,N 6 St & Bedford Ave,2022-06-06,22.2,110255.0,summer,3
Kent Ave & N 7 St,N 6 St & Bedford Ave,2022-07-14,26.6,120450.0,summer,10
Kent Ave & N 7 St,N 6 St & Bedford Ave,2022-08-25,28.1,120158.0,summer,4
Kent Ave & N 7 St,N 6 St & Bedford Ave,2022-09-08,21.8,134611.0,summer,5
Kent Ave & N 7 St,N 6 St & Bedford Ave,2022-10-26,18.3,112685.0,fall,3
Kent Ave & N 7 St,N 6 St & Bedford Ave,2022-10-30,12.5,95656.0,fall,4
Kent Ave & N 7 St,Nassau Ave & Newell St,2022-03-05,3.1,51358.0,winter,3
Kent Ave & N 7 St,Nassau Ave & Newell St,2022-06-13,24.2,111525.0,summer,4
Kent Ave & N 7 St,Nassau Ave & Newell St,2022-06-25,25.8,118493.0,summer,5
Kent Ave & N 7 St,Nassau Ave & Newell St,2022-07-02,28.7,88943.0,summer,5
Kent Ave & N 7 St,Nassau Ave & Newell St,2022-07-05,25.9,88946.0,summer,3
Kent Ave & N 7 St,Nassau Ave & Newell St,2022-09-22,21.8,102216.0,summer,3
Kent Ave & N 7 St,Nassau Ave & Newell St,2022-10-11,17.0,112059.0,fall,5
Kent Ave & N 7 St,Nassau Ave & Newell St,2022-11-11,16.4,54871.0,fall,3
Kent Ave & N 7 St,Nassau Ave & Newell St,2022-12-29,6.4,51674.0,winter,3
Kent Ave & N 7 St,Nassau Ave & Russell St,2022-01-01,11.6,20428.0,winter,3
Kent Ave & N 7 St,Nassau Ave & Russell St,2022-05-15,18.8,108477.0,spring,4
Kent Ave & N 7 St,Nassau Ave & Russell St,2022-06-27,24.3,79616.0,summer,5
Kent Ave & N 7 St,Nassau Ave & Russell St,2022-08-17,23.6,120504.0,summer,3
Kent Ave & N 7 St,Nassau Ave & Russell St,2022-08-28,24.6,107815.0,summer,5
Kent Ave & N 7 St,Nassau Ave & Russell St,2022-10-31,14.4,96458.0,fall,3
Kent Ave & N 7 St,Nassau St & Navy St,2022-10-08,13.9,100747.0,fall,6
Kent Ave & N 7 St,Norfolk St & Broome St,2022-08-14,24.0,111858.0,summer,4
Kent Ave & N 7 St,Old Fulton St,2022-09-14,22.9,135072.0,summer,3
Kent Ave & N 7 St,Plaza St East & Flatbush Ave,2022-09-10,23.6,134650.0,summer,5
Kent Ave & N 7 St,Richardson St & N Henry St,2022-05-28,20.4,82607.0,spring,8
Kent Ave & N 7 St,Rivington St & Chrystie St,2022-10-11,17.0,112059.0,fall,3
Kent Ave & N 7 St,Roebling St & N 4 St,2022-07-16,24.3,111650.0,summer,3
Kent Ave & N 7 St,Roebling St & N 4 St,2022-09-23,15.1,113272.0,summer,3
Kent Ave & N 7 St,S 3 St & Bedford Ave,2022-07-31,26.3,112671.0,summer,5
Kent Ave & N 7 St,S 3 St & Bedford Ave,2022-08-06,29.6,123062.0,summer,5
Kent Ave & N 7 St,S 3 St & Bedford Ave,2022-08-15,24.3,111846.0,summer,4
Kent Ave & N 7 St,S 3 St & Bedford Ave,2022-08-18,24.1,121945.0,summer,4
Kent Ave & N 7 St,S 3 St & Bedford Ave,2022-09-04,25.3,99471.0,summer,4
Kent Ave & N 7 St,S 3 St & Bedford Ave,2022-09-10,23.6,134650.0,summer,5
Kent Ave & N 7 St,S 4 St & Rodney St,2022-05-26,16.4,111106.0,spring,3
Kent Ave & N 7 St,S 4 St & Rodney St,2022-05-30,23.3,100732.0,spring,4
Kent Ave & N 7 St,S 4 St & Wythe Ave,2022-03-07,18.2,67882.0,winter,4
Kent Ave & N 7 St,S 4 St & Wythe Ave,2022-03-25,9.6,74873.0,winter,4
Kent Ave & N 7 St,S 4 St & Wythe Ave,2022-04-11,8.8,75355.0,winter,3
Kent Ave & N 7 St,S 4 St & Wythe Ave,2022-05-15,18.8,108477.0,spring,4
Kent Ave & N 7 St,S 4 St & Wythe Ave,2022-06-11,21.8,115603.0,summer,6
Kent Ave & N 7 St,S 4 St & Wythe Ave,2022-06-12,20.5,90287.0,summer,5
Kent Ave & N 7 St,S 4 St & Wythe Ave,2022-06-27,24.3,79616.0,summer,4
Kent Ave & N 7 St,S 4 St & Wythe Ave,2022-07-07,24.2,114752.0,summer,7
Kent Ave & N 7 St,S 4 St & Wythe Ave,2022-07-30,26.7,123256.0,summer,5
Kent Ave & N 7 St,S 4 St & Wythe Ave,2022-08-11,26.6,114225.0,summer,5
Kent Ave & N 7 St,S 4 St & Wythe Ave,2022-08-25,28.1,120158.0,summer,4
Kent Ave & N 7 St,S 4 St & Wythe Ave,2022-08-31,25.6,123277.0,summer,3
Kent Ave & N 7 St,S 4 St & Wythe Ave,2022-09-01,25.9,121537.0,summer,7
Kent Ave & N 7 St,S 4 St & Wythe Ave,2022-09-28,17.2,123677.0,summer,3
Kent Ave & N 7 St,S 5 Pl & S 5 St,2022-03-24,5.7,45793.0,winter,3
Kent Ave & N 7 St,S 5 Pl & S 5 St,2022-05-27,20.2,89185.0,spring,3
Kent Ave & N 7 St,S 5 Pl & S 5 St,2022-05-30,23.3,100732.0,spring,8
Kent Ave & N 7 St,S 5 Pl & S 5 St,2022-06-04,21.9,127507.0,summer,5
Kent Ave & N 7 St,S 5 Pl & S 5 St,2022-07-20,31.3,117760.0,summer,5
Kent Ave & N 7 St,S 5 Pl & S 5 St,2022-07-21,29.8,109101.0,summer,3
Kent Ave & N 7 St,S 5 Pl & S 5 St,2022-07-30,26.7,123256.0,summer,4
Kent Ave & N 7 St,S 5 Pl & S 5 St,2022-08-03,27.6,124946.0,summer,5
Kent Ave & N 7 St,S 5 Pl & S 5 St,2022-09-16,19.6,131682.0,summer,3
Kent Ave & N 7 St,S 5 Pl & S 5 St,2022-10-21,13.4,108664.0,fall,4
Kent Ave & N 7 St,S 5 Pl & S 5 St,2022-10-22,14.4,111348.0,fall,9
Kent Ave & N 7 St,Sands St & Jay St,2022-05-15,18.8,108477.0,spring,3
Kent Ave & N 7 St,Sands St Gate,2022-07-09,24.7,123237.0,summer,3
Kent Ave & N 7 St,Schermerhorn St & Court St,2022-04-15,15.7,99636.0,winter,3
Kent Ave & N 7 St,Sharon St & Olive St,2022-07-31,26.3,112671.0,summer,3
Kent Ave & N 7 St,South St & Whitehall St,2022-08-14,24.0,111858.0,summer,3
Kent Ave & N 7 St,Stagg St & Union Ave,2022-07-10,23.4,115594.0,summer,3
Kent Ave & N 7 St,Stagg St & Union Ave,2022-07-22,30.9,111786.0,summer,3
Kent Ave & N 7 St,Stagg St & Union Ave,2022-09-04,25.3,99471.0,summer,5
Kent Ave & N 7 St,Stagg St & Union Ave,2022-10-04,10.3,51994.0,fall,3
Kent Ave & N 7 St,Underhill Ave & Pacific St,2022-06-25,25.8,118493.0,summer,3
Kent Ave & N 7 St,Union Ave & Jackson St,2022-08-19,26.3,120752.0,summer,5
Kent Ave & N 7 St,Union Ave & N 12 St,2022-01-02,11.4,43009.0,winter,3
Kent Ave & N 7 St,Union Ave & N 12 St,2022-03-08,8.7,62178.0,winter,6
Kent Ave & N 7 St,Union Ave & N 12 St,2022-03-10,4.0,66071.0,winter,3
Kent Ave & N 7 St,Union Ave & N 12 St,2022-04-12,13.4,93575.0,winter,3
Kent Ave & N 7 St,Union Ave & N 12 St,2022-05-10,15.4,104600.0,spring,3
Kent Ave & N 7 St,Union Ave & N 12 St,2022-06-29,23.9,121539.0,summer,3
Kent Ave & N 7 St,Union Ave & N 12 St,2022-07-22,30.9,111786.0,summer,5
Kent Ave & N 7 St,Union Ave & N 12 St,2022-07-27,25.5,125081.0,summer,6
Kent Ave & N 7 St,Union Ave & N 12 St,2022-07-29,28.2,114611.0,summer,5
Kent Ave & N 7 St,Union Ave & N 12 St,2022-07-30,26.7,123256.0,summer,3
Kent Ave & N 7 St,Union Ave & N 12 St,2022-08-10,27.2,123692.0,summer,5
Kent Ave & N 7 St,Union Ave & N 12 St,2022-08-27,27.8,117835.0,summer,4
Kent Ave & N 7 St,Union Ave & N 12 St,2022-11-29,5.4,75411.0,fall,3
Kent Ave & N 7 St,Vernon Blvd & 50 Ave,2022-06-12,20.5,90287.0,summer,3
Kent Ave & N 7 St,Vernon Blvd & 50 Ave,2022-06-25,25.8,118493.0,summer,3
Kent Ave & N 7 St,W 21 St & 6 Ave,2022-09-03,22.8,107735.0,summer,4
Kent Ave & N 7 St,W 35 St & 8 Ave,2022-08-13,23.1,132252.0,summer,5
Kent Ave & N 7 St,Washington Ave & Park Ave,2022-05-10,15.4,104600.0,spring,3
Kent Ave & N 7 St,Washington Ave & Park Ave,2022-08-27,27.8,117835.0,summer,4
Kent Ave & N 7 St,Water St & Main St,2022-10-22,14.4,111348.0,fall,8
Kent Ave & N 7 St,Wythe Ave & Metropolitan Ave,2022-05-04,12.0,79594.0,spring,3
Kent Ave & N 7 St,Wythe Ave & Metropolitan Ave,2022-05-12,17.1,110862.0,spring,7
Kent Ave & N 7 St,Wythe Ave & Metropolitan Ave,2022-05-13,16.0,95861.0,spring,3
Kent Ave & N 7 St,Wythe Ave & Metropolitan Ave,2022-05-16,20.4,79295.0,spring,3
Kent Ave & N 7 St,Wythe Ave & Metropolitan Ave,2022-06-18,21.7,108577.0,summer,9
Kent Ave & N 7 St,Wythe Ave & Metropolitan Ave,2022-06-19,17.3,105636.0,summer,3
Kent Ave & N 7 St,Wythe Ave & Metropolitan Ave,2022-06-25,25.8,118493.0,summer,8
Kent Ave & N 7 St,Wythe Ave & Metropolitan Ave,2022-07-04,25.6,94692.0,summer,3
Kent Ave & N 7 St,Wythe Ave & Metropolitan Ave,2022-07-16,24.3,111650.0,summer,4
Kent Ave & N 7 St,Wythe Ave & Metropolitan Ave,2022-08-03,27.6,124946.0,summer,5
Kent Ave & N 7 St,Wythe Ave & Metropolitan Ave,2022-08-20,27.9,128688.0,summer,13
Kent Ave & N 7 St,Wythe Ave & Metropolitan Ave,2022-08-24,26.9,122883.0,summer,5
Kent Ave & N 7 St,Wythe Ave & Metropolitan Ave,2022-09-08,21.8,134611.0,summer,3
Kent Ave & N 7 St,Wythe Ave & Metropolitan Ave,2022-09-21,22.0,133613.0,summer,7
Kent Ave & N 7 St,Wythe Ave & Metropolitan Ave,2022-10-15,16.2,118062.0,fall,8
Kent Ave & N 7 St,Wythe Ave & Metropolitan Ave,2022-11-16,7.3,76960.0,fall,3
Kent Ave & S 11 St,Atlantic Ave & Furman St,2022-03-19,13.1,77861.0,winter,3
Kent Ave & S 11 St,Broadway & Berry St,2022-01-02,11.4,43009.0,winter,3
Kent Ave & S 11 St,Broadway & Berry St,2022-01-18,1.8,42935.0,winter,4
Kent Ave & S 11 St,Broadway & Berry St,2022-03-22,10.7,75235.0,winter,4
Kent Ave & S 11 St,Broadway & Roebling St,2022-01-14,4.8,45714.0,winter,4
Kent Ave & S 11 St,Broadway & Roebling St,2022-03-06,9.6,54531.0,winter,5
Kent Ave & S 11 St,Jay St & York St,2022-03-06,9.6,54531.0,winter,4
Kent Ave & S 11 St,Kent Ave & S 11 St,2022-03-11,7.2,69316.0,winter,3
Kent Ave & S 11 St,Metropolitan Ave & Bedford Ave,2022-03-18,13.9,92837.0,winter,3
Kent Ave & S 11 St,N 6 St & Bedford Ave,2022-02-01,-1.7,29338.0,winter,3
Kent St & McGuinness Blvd,Greenpoint Ave & Manhattan Ave,2022-04-11,8.8,75355.0,winter,5
Kent St & McGuinness Blvd,India St & Manhattan Ave,2022-04-12,13.4,93575.0,winter,3
Kent St & McGuinness Blvd,India St & Manhattan Ave,2022-04-25,10.4,72682.0,winter,3
Kent St & McGuinness Blvd,Kingsland Ave & Nassau Ave,2022-07-28,26.7,117505.0,summer,3
Kent St & McGuinness Blvd,Queens Plaza North & Crescent St,2022-09-09,21.9,133707.0,summer,3
